Title,Link,Word Count
"[kreier/labs] evil clown wins","https://github.com/kreier/labs/commit/033b9fd85a62b2b28b6ccd4682357a6b27a52ad1",3
"[kreier/labs] png graphics fixed","https://github.com/kreier/labs/commit/9561f254227962a1e99c5c37546bae9af9ccdbc7",3
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/23d47f4d61bb43e3501082b4f92d58db2b29d58c",4
"[kreier/labs] Create README.md","https://github.com/kreier/labs/commit/8a941c02ec7742194ca5b94db6f949c58f0d3a46",3
"[kreier/T400] 2019-12-05","https://github.com/kreier/T400/commit/e7bf8b374a8b188a644667f85666c09fda4ca6e7",3
"[kreier/T400] Create README.md","https://github.com/kreier/T400/commit/0d466e2362de3677972d4adb0a37540ddffe5ff8",3
"[kreier/T400] Initial commit","https://github.com/kreier/T400/commit/76fffb5bc33412c297181b61e60b9ce8e27c3770",2
"[kreier/T300] direction commands in array","https://github.com/kreier/T300/commit/d15134a85eab5a84cfde23f1b7c2ecef832ee7cd",4
"[kreier/T300] defined array for variables/text","https://github.com/kreier/T300/commit/271001d19da7d37c1427ce6833d0b3c83b13967e",5
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/0db26ebbfa16975381f0015908aeb3c7d0ea4b43",4
"[kreier/labs] created with colaboratory","https://github.com/kreier/labs/commit/c44070966e50885746d5a2ba23edf94461789ba9",3
"[kreier/T300] Update README.md","https://github.com/kreier/T300/commit/bb9e15ea92f5e29db737949464a06ba1cb08c598",3
"[kreier/T300] Bluetooth mode selection, display on 1602 I2C","https://github.com/kreier/T300/commit/776f0fdabb6771ee15b002bc2078358504a2612e",7
"[kreier/T300] mode selection and I2C display works","https://github.com/kreier/T300/commit/8d3f3c518cc1b406e4f96af5e94898b46e986bc1",6
"[kreier/T300] controller image linked","https://github.com/kreier/T300/commit/6cf4cf324dd4df5778b372c2f555bdc0d708365d",3
"[kreier/T300] layout controller keys","https://github.com/kreier/T300/commit/9ca460eb68702ce16d8c158594c67edf4c821150",3
"[kreier/asa] Huy's Android treaked software - week 2","https://github.com/kreier/asa/commit/90a3e62042bf5fce486233c28affb3e39b37cbea",7
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/9be4a9b1596c870f955073ff74f9692c444764fe",4
"[kreier/labs] Create README.md","https://github.com/kreier/labs/commit/ecd66b8f11d0bf6ac16380219bd2ae82f5400de1",3
"[kreier/T300] Add files via upload","https://github.com/kreier/T300/commit/a1f30c911c05244ec151a55ca24362aab3ce2db5",4
"[kreier/impact] rubber duck debugging","https://github.com/kreier/impact/commit/ce1b6245e48a0d2197c8664ce8980989935c591e",3
"[kreier/impact] Update readme.md","https://github.com/kreier/impact/commit/69ea67d77337a4a9eb2bee405514f8776291df99",3
"[kreier/T300] refining remote response RX BT","https://github.com/kreier/T300/commit/2aa5ca03a447ebdf954bc65d80de8663ce9344b9",5
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/1899be6b8f5397b9ddef5e95c6c7e1e27c62e354",4
"[kreier/labs] Create README.md","https://github.com/kreier/labs/commit/2e24df8a8fc27974232fb6a871e5ff77a41d51e5",3
"[kreier/labs] Update README.md","https://github.com/kreier/labs/commit/fc3d3b20d6ec451daed307097df905e9ce707758",3
"[kreier/labs] 35 different length and each 5 trials","https://github.com/kreier/labs/commit/965c90ef12707d84cd843a1284a9933888adeb32",19
"[kreier/T300] Add files via upload","https://github.com/kreier/T300/commit/d7d00f005e3e940f0f3107bacff234005af06678",4
"[kreier/T300] Create T300_20191126.ino","https://github.com/kreier/T300/commit/32c12bddaee1afa0fc27ab25eeb874758d78cd32",3
"[kreier/T300] Create README.md","https://github.com/kreier/T300/commit/f03ec6912c08f4ac1a55e394fa85cb1653a091fc",3
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/8256b9b605ce811d6f035d1c57785e5232d24711",4
"[kreier/labs] Create README.md","https://github.com/kreier/labs/commit/ca1008a9f3570ea0fc4592418b321e053f3d7610",3
"[kreier/labs] Update README.md","https://github.com/kreier/labs/commit/3fa0a0c06df6a3c359a724299006b3b583566761",3
"[kreier/labs] moved files for consistency","https://github.com/kreier/labs/commit/1ff9f3b0aaaa28b6e511d275b7783088f5d55db0",4
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/615d4d969c3d52ffbaa6ad755c6dea474ff5fa0d",4
"[kreier/labs] formula LaTeX rendering works","https://github.com/kreier/labs/commit/64424be7bfe81e62c651c5f5188b0eb2654aa261",4
"[kreier/labs] Update README.md","https://github.com/kreier/labs/commit/7bf32341a9af59330f918448f6838cbcfc9fdecf",3
"[kreier/labs] fix","https://github.com/kreier/labs/commit/a80c23fffdf40c000283d9acb47a242084dd9cb5",1
"[kreier/labs] overview of topics","https://github.com/kreier/labs/commit/74eef786b5107e396fe5f449b450443d8c7734a2",3
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/c1d2d2a6132c29eee8b749f1652c4ed1bd5e311f",4
"[kreier/labs] Create README.md","https://github.com/kreier/labs/commit/a50a4a8606c6b65f9edd127f37a39df8722811c2",3
"[kreier/labs] 2019/11/25","https://github.com/kreier/labs/commit/c661924ec71f193bffd385a9042a162eca8ee3d8",3
"[kreier/labs] Update README.md","https://github.com/kreier/labs/commit/c6615521efc801501d6b257884e100740d4384bb",3
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/9e056ffa270a0b190e021960f3e45a57143e5dda",4
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/3ef82f8286d5ce141f2731a1bf117065ab5c5ddd",4
"[kreier/labs] written by Huy 2019-11-24","https://github.com/kreier/labs/commit/4994b998d1d2a5299e947c5e5b65fe191d604aea",6
"[kreier/labs] Add files via upload","https://github.com/kreier/labs/commit/f536f8bf4f9cbe528cd9373dcb50dda5d7e325dd",4
"[kreier/labs] Link to Anaconda cloud","https://github.com/kreier/labs/commit/b1b7e6812ce0fcc82b8d6be5b2ae864f4c8c8d36",4
"[kreier/T300] four modes","https://github.com/kreier/T300/commit/1dde8039e8adecc4cff72ba8e577d6d419196614",2
"[kreier/T300] included example code","https://github.com/kreier/T300/commit/b817b1d5e7b79bea3c0fb48d1f71dbce6c5bd6fc",3
"[kreier/T300] Add files via upload","https://github.com/kreier/T300/commit/ca8b3f942b7131c6ec71e2dc1f04569d97558798",4
"[kreier/T300] Create README.md","https://github.com/kreier/T300/commit/956e06708bee7cb4a2be59c59da8158640ee01ea",3
"[kreier/T300] pin assignment updated","https://github.com/kreier/T300/commit/08686af6e8dc623e8a9505921764d6e9246d3cbd",3
"[kreier/T300] Update README.md","https://github.com/kreier/T300/commit/bdec45a6f4d576b881a17d99d6f2006c06794b06",3
"[kreier/T300] it works!","https://github.com/kreier/T300/commit/6f8e83a9260de00a4daf5e63ca76698f5500d89e",2
"[kreier/labs] example code from Huy","https://github.com/kreier/labs/commit/2b29f262d71c39b0702c7e12eefa350493c9bc24",4
"[kreier/labs] Huy's example","https://github.com/kreier/labs/commit/b5cfb2288e78e8074d96d034f97807dd6374b6dd",3
"[kreier/labs] Set theme jekyll-theme-cayman","https://github.com/kreier/labs/commit/32eab754121fc2ef9061c2b6728657e964eefb76",5
"[kreier/labs] first experiment","https://github.com/kreier/labs/commit/a2b228a81cc072f7b70d1c561ee42f5cefe9be25",2
"[kreier/labs] Initial commit","https://github.com/kreier/labs/commit/4fcd2972f02814db176d50b6231a888d72318277",2
"[kreier/T300] corrected code","https://github.com/kreier/T300/commit/bfffed216a21b6dd48e17e6ccf16fcbe0827205c",2
"[kreier/T300] 2019-11-25","https://github.com/kreier/T300/commit/6ec7d1e7c5217527a23b55e00dbcd64f75338fcf",3
"[kreier/T300] Create README.md","https://github.com/kreier/T300/commit/3435a8602417bad6a28da947cf194dea28e567a3",3
"[kreier/T300] 4 lines of code included","https://github.com/kreier/T300/commit/c6fdb5a3b17b1702abb6d0db65a368c671bac328",5
"[kreier/T300] Add files via upload","https://github.com/kreier/T300/commit/0f5db35ae9fc523a67d8733e4dd0fe95d9663748",4
"[kreier/T300] Create README.md","https://github.com/kreier/T300/commit/f81b6580e230a38632110a03fefbf616d499ddf4",3
"[kreier/T300] three stages autonomous movement","https://github.com/kreier/T300/commit/6790c5a5173017c6a989846626a957d0f6008f9d",4
"[kreier/T300] pin and remote updated","https://github.com/kreier/T300/commit/957901ea815184b0b966f0c7adbc12271d1e577b",4
"[kreier/T300] update pin assignment, include I2C","https://github.com/kreier/T300/commit/3e399c8435f7f94f3671bb279a340b728099766d",5
"[kreier/T300] pin assignment","https://github.com/kreier/T300/commit/c4b00e1c000d9ac58e9c8cc01657bb0dd5e259a9",2
"[kreier/T300] updated file sizes","https://github.com/kreier/T300/commit/fbae91c5ec18f82c2aebfa87981262f73b6020a8",3
"[kreier/T300] created October 4th, 2018","https://github.com/kreier/T300/commit/17f91a10284c7a47a22fee3785f2f8999badc3e4",4
"[kreier/T300] link to sciencefair 2019","https://github.com/kreier/T300/commit/bb5adcab517c2f66fcfee3dcb88b0b020eb08df6",4
"[kreier/T300] empty frame, will be designed in spring 2020","https://github.com/kreier/T300/commit/2f6a5fe5232d0d60cee7aca0644e03b6e2bb50b3",8
"[kreier/T300] image fixed/added","https://github.com/kreier/T300/commit/856da8917116ea5b277398a38cc87b0b47fbb26d",3
"[kreier/T300] float fix (align)","https://github.com/kreier/T300/commit/cbfb4159ea67ddde1e4e6ea0589ae933b851d4a0",3
"[kreier/T300] keys for remote added","https://github.com/kreier/T300/commit/3c4bd2016621491cbacd69045366616c358eb3d9",4
"[kreier/T300] integrated recent picture","https://github.com/kreier/T300/commit/7a5064ceb5babfea9bec82130d9f9f2c9c97e648",3
"[kreier/T300] history and gallery added","https://github.com/kreier/T300/commit/79172744d79fe698df3e0080157b09beb02fa5b2",4
"[kreier/T300] created October 2018","https://github.com/kreier/T300/commit/4f7f7acfd9969f415261c732b08f9ea64f507b81",3
"[kreier/T300] Add files via upload","https://github.com/kreier/T300/commit/96d0b4190d459b4365983c6cc22a04e6fd124891",4
"[kreier/T300] history added","https://github.com/kreier/T300/commit/522c9b9d08f92740785efb758d88c4b80efae4ef",2
"[kreier/T300] created 2019-11-18","https://github.com/kreier/T300/commit/e45b9c6d567fc0abf1ae3dd5c6278a6d2b3415b2",4
"[kreier/T300] Add files via upload","https://github.com/kreier/T300/commit/13e1b5c5e683eec260aca8db13421c76517241f6",4
"[kreier/T300] Update README.md","https://github.com/kreier/T300/commit/dc6827f278c8c10f93bd9bb988855be93bc8c58f",3
"[kreier/T100] Set theme jekyll-theme-cayman","https://github.com/kreier/T100/commit/b2d9110fd1b9d4a16b37655cc0ff7e854e4f5d80",5
"[kreier/T100] include code from 2019-11-11","https://github.com/kreier/T100/commit/e281e888a68506ae15817f99983a6dda06f7f75b",6
"[kreier/T300] proposed upgrades","https://github.com/kreier/T300/commit/e2388e7e53ab71d21349935b27913f6be64f09fc",2
"[kreier/T300] Create sweep1.ino","https://github.com/kreier/T300/commit/9a6942072573c26ba21743359d193d7a035ecfa2",3
"[kreier/kreier.github.io] Update README.md","https://github.com/kreier/kreier.github.io/commit/45210d4644bf555dd13f74358bb7e74bc01109c9",3
"[kreier/kreier.github.io] Add files via upload","https://github.com/kreier/kreier.github.io/commit/a44eea2069468e1e11b3fd0ad3db4778cfc214ba",4
"[kreier/kreier.github.io] updated pictures","https://github.com/kreier/kreier.github.io/commit/7c8fcf67b47a167900195f66f4d0142f9003574f",2
"[kreier/kreier.github.io] Create README.md","https://github.com/kreier/kreier.github.io/commit/d6f09bf6360dc5bc3b1f6a3a2d08316976a691ea",3
"[kreier/remote] Update and rename readme.md to README.md","https://github.com/kreier/remote/commit/2989cfac915185c4d9133a6020ab6f915678890a",8
"[kreier/T300] Set theme jekyll-theme-cayman","https://github.com/kreier/T300/commit/14ebe230e2f40dbceddcd75e066809064fed6176",5
"[kreier/T300] Create README.md","https://github.com/kreier/T300/commit/5e619a54b0bc1ebaba5004fde74bb01922158843",3
"[kreier/T300] Update and rename readme.md to README.md","https://github.com/kreier/T300/commit/de61002cedf755ee5f587467dd11de09f7777919",8
"[kreier/T300] pins defined as constants","https://github.com/kreier/T300/commit/d3056ad0646f6acb5eba5d1ccb98b624296d3d4b",4
"[kreier/T300] Create test_simple1.ino","https://github.com/kreier/T300/commit/6af9e0d3aaa1967565d3cd6b618de012cb971062",3
"[kreier/asa] name and declaration refined","https://github.com/kreier/asa/commit/13af9439955ccc7693c066eb5b7dc429a9e9f611",4
"[kreier/T300] Basic outline and history","https://github.com/kreier/T300/commit/6acde6cddd0fe4fc56bb62353ee5b454190201f0",4
"[kreier/T300] Initial commit","https://github.com/kreier/T300/commit/f289fd3f44bec2e4b9a97325d6b14288ec340861",2
"[kreier/impact] 2019-11-15","https://github.com/kreier/impact/commit/4809291af9e5f6bd291705d20242672b0ea447f6",3
"[kreier/impact] Inspired 2019-11-15","https://github.com/kreier/impact/commit/81fc8ed423f122741f44e6ea3242899b6bba7b04",4
"[kreier/impact] Initial commit","https://github.com/kreier/impact/commit/2ae99f61690357f21f7ad79fadcf672082dbbabd",2
"[kreier/asa] Update _config.yml","https://github.com/kreier/asa/commit/0b7aa571a3c8fdda32dad0f9e53be1b852f8440e",3
"[kreier/asa] Update _config.yml","https://github.com/kreier/asa/commit/77cf31dedc3c39bd0e8c92ccd202d2e8802a1562",3
"[kreier/407B] Update _config.yml","https://github.com/kreier/407B/commit/dcc977852def53f7881bbd0378dcce3210e5d415",3
"[kreier/ar65view] Set theme jekyll-theme-cayman","https://github.com/kreier/ar65view/commit/ceb03752fe33815ab433c26e67ea34430e6f736d",5
"[kreier/T100] Set theme jekyll-theme-slate","https://github.com/kreier/T100/commit/5ac0ae2eac1180ddbf9124d80ce9d9b06667666f",5
"[kreier/407B] Set theme jekyll-theme-slate","https://github.com/kreier/407B/commit/b128703175b5305303cce6188decd9ad7c18ab9f",5
"[kreier/remote] vision expanded","https://github.com/kreier/remote/commit/bec7ccb1c98a92727011a556474cc25a3542ff8d",2
"[kreier/remote] basic files and framework","https://github.com/kreier/remote/commit/6724317eaa950c740ad7155275935d6ed676fd58",4
"[kreier/remote] inspired by Danila Loginov","https://github.com/kreier/remote/commit/c4a2fca38d91079d1a6cb7c6e163036803b34eb2",4
"[kreier/remote] initial commit","https://github.com/kreier/remote/commit/ea0147613a65f7d6096a86c314c628716eef2891",2
"[kreier/remote] Initial commit","https://github.com/kreier/remote/commit/465a33f0c424669c28a7d353237753d6b7e7d3f7",2
"[kreier/asa] 2019-10-21 led blink if income","https://github.com/kreier/asa/commit/b0ec5507c15b6d5c14985faeacb8c0e0281510ed",7
"[kreier/asa] 2019-10-21","https://github.com/kreier/asa/commit/d130fc180243d38e84086bca3daaec67f5008381",3
"[kreier/asa] Print BLE serial to 1602","https://github.com/kreier/asa/commit/ceed7c189807a391eb75534aa9a1c88a522fda76",5
"[kreier/aqi] DHT sensors","https://github.com/kreier/aqi/commit/6fdd41b7b2f4c6f1b736cb36ad8f7de2d684ad3b",2
"[kreier/aqi] DHT22 links","https://github.com/kreier/aqi/commit/f30cfca431cc83fbfa43e5f9ac450d5518c3f9f0",2
"[kreier/kreier.github.io] robot image added","https://github.com/kreier/kreier.github.io/commit/8aa72d7df10de3e712b93adfc28e703477e723c6",3
"[kreier/kreier.github.io] some projects and links","https://github.com/kreier/kreier.github.io/commit/abd36b093a78360ef06775d31b16bffba02ba891",4
"[kreier/kreier.github.io] Set theme jekyll-theme-cayman","https://github.com/kreier/kreier.github.io/commit/ba61d50c65c2e50121f3ef1b9cc958a4eccf08e1",5
"[kreier/T100] pins and BLE updated","https://github.com/kreier/T100/commit/8eca7d6717b76705579b42ba4f3b9d11486d1de0",4
"[kreier/T100] with BLE and pin A0 (14)","https://github.com/kreier/T100/commit/ac0811d04ea5547dce05f5a5170ce301e168d1d2",6
"[kreier/T100] 2018-11-18","https://github.com/kreier/T100/commit/e32d79053888e3c4bdbe49669833dd5baeafbb9b",3
"[kreier/T100] original November 2018","https://github.com/kreier/T100/commit/966444453ff052a42d4e5e900bb39028bc6359e3",3
"[kreier/T100] software update","https://github.com/kreier/T100/commit/4c8a74373e10466f5bfbf22bcd4acbbf5af42125",2
"[kreier/aqi] Set theme jekyll-theme-slate","https://github.com/kreier/aqi/commit/11a11ac30d41f975f5f536110b69801dfa146262",5
"[kreier/kreier.github.io] first cange","https://github.com/kreier/kreier.github.io/commit/1a512ce4dc849031dcda807cacd2e840f5a4e8dd",2
"[kreier/kreier.github.io] Initial commit","https://github.com/kreier/kreier.github.io/commit/394af2de5b1206362af0eee37921f783b8a71e5e",2
"[kreier/asa] Set theme jekyll-theme-slate","https://github.com/kreier/asa/commit/e8913750197fcbda77c5f6b338faadc8a1684f21",5
"[kreier/asa] remote with servo, ultrasonic and acoustic feedback","https://github.com/kreier/asa/commit/627a1cef7fbb363386ea8fbeffba8faeffbe784a",7
"[kreier/T100] software and key layout","https://github.com/kreier/T100/commit/afe78a542778f25cb71297088b0fb7e06e4d17a4",4
"[kreier/T100] Update readme.md","https://github.com/kreier/T100/commit/e925425163b0d1986785f7fe4d04afe3811b06d9",3
"[kreier/asa] new servo and ultrasonic","https://github.com/kreier/asa/commit/a6da1d8de75a02509fa2066ebcba1f743284a53f",4
"[kreier/asa] with servo and ultrasonic","https://github.com/kreier/asa/commit/9a71ba2a723794702379d0b3baa7ba80095e1872",4
"[kreier/asa] correct calculate uptime","https://github.com/kreier/asa/commit/8f784539eb3181973b8c6e1f6c3f84bf6b7c9757",3
"[kreier/asa] logo","https://github.com/kreier/asa/commit/f2f4084dce61ae804d6ecb321f57b8029ed98540",1
"[kreier/asa] updated pin assignment bluetooth","https://github.com/kreier/asa/commit/7434401ce606c817247c78d2acab8ea01b60e444",4
"[kreier/asa] just sweep 30 to 150 degrees, wait at 90","https://github.com/kreier/asa/commit/cdbdf5058b052b197c79ae026930ec52a2281035",9
"[kreier/asa] ultrasonic on servo created","https://github.com/kreier/asa/commit/134a5d3e415ddcf583d704ad397e857c736cf34c",4
"[kreier/aqi] sensor table added","https://github.com/kreier/aqi/commit/1b2d18c60b5b1c0a411ab3625b4e33c3227e5274",3
"[kreier/aqi] list of sensors 2019-11","https://github.com/kreier/aqi/commit/b1358781d6810f9045d4b98b4be788b97ff1938b",5
"[kreier/aqi] sensor list updated","https://github.com/kreier/aqi/commit/585cdfee6a8d532bb61c643de467cafe4439e87d",3
"[kreier/aqi] created 2019-10-15","https://github.com/kreier/aqi/commit/901025ba795ddd1a8db568ac592aeca01425ef57",4
"[kreier/asa] software iOS and Android","https://github.com/kreier/asa/commit/17868dbffdc05070792be46c8da26685e3590265",4
"[kreier/aqi] export from kaggle","https://github.com/kreier/aqi/commit/72722f62afaac39001d56671bf98ad2f1a492065",3
"[kreier/aqi] Update readme.md","https://github.com/kreier/aqi/commit/4436b60ee7cb0ef682f9d162abf9aeb68e4dba47",3
"[kreier/aqi] Create analyze2018-1.py","https://github.com/kreier/aqi/commit/6fb26488964642f3985415734b8090d1b2a4b9de",4
"[kreier/asa] to be used with BLEJoystick","https://github.com/kreier/asa/commit/0b5252f53f6cca6661638869e91f641cc7a4b950",5
"[kreier/407B] function to return string with uptime","https://github.com/kreier/407B/commit/fde0989a59b217e16c04296541bc2d3816cbb283",6
"[kreier/407B] rollover in comparison (2 unsigned long) fixed","https://github.com/kreier/407B/commit/f984dac8ce27bae8a4bf493c9fe1d47c1467698e",7
"[kreier/407B] int overflow minutes correction","https://github.com/kreier/407B/commit/f50efe3165c1ac1a684f7d179b66057b7cd06de5",4
"[kreier/aqi] map HCM linked","https://github.com/kreier/aqi/commit/b731d47e75ac7b5ee09397df978208faac55c532",3
"[kreier/aqi] map view October 17th, 2019","https://github.com/kreier/aqi/commit/758fe36adbb3d70998e3bec35b5f413e53ca4bf1",5
"[kreier/aqi] compare PM2.5 to AQI in China and US","https://github.com/kreier/aqi/commit/20fdc1cd1b44e6298d1fb260af0df668e8931d97",9
"[kreier/asa] Delete bluetooth-robot_iOS.ino","https://github.com/kreier/asa/commit/bcf9ebf567439d35489b5f40b23c01fb99f29227",4
"[kreier/asa] to be used with BitBlue","https://github.com/kreier/asa/commit/d4ed544171385f4f403cdb5b771f3938da03f9bf",5
"[kreier/asa] to be used with BitBlue","https://github.com/kreier/asa/commit/a9d73a21d22e7cda2e2550737a189ffdd08dc7fe",5
"[kreier/asa] Create readme.md","https://github.com/kreier/asa/commit/afd26d93680a41c2d85eb2afba7f1d66ee0eba60",3
"[kreier/407B] minutes overrun bug fixed in tuptime","https://github.com/kreier/407B/commit/676bc63d1ee5b6e04f0d76c18b1e51fbb9c77b99",6
"[kreier/407B] ultrasonic distance and IR proximity with uptime counter","https://github.com/kreier/407B/commit/68697c32b1d8c544d8432f924002dd8c8e448bac",8
"[kreier/407B] sketch 2019-10-25 with german comments - unfinished","https://github.com/kreier/407B/commit/748e433eb54b0556f93d8c6fe0da86118c11a40d",8
"[kreier/407B] Sketch from 2019-10-23","https://github.com/kreier/407B/commit/ceefbdd664f0c4942fd0579df4e544241827da2e",5
"[kreier/407B] new example","https://github.com/kreier/407B/commit/e5ac62dbedc59194e1d565486c07f326dcd129ab",2
"[kreier/407B] Create readme.md","https://github.com/kreier/407B/commit/7841fd8b1c973ab91930354284fa89f7e61c9e0d",3
"[kreier/asa] BLE remote controller software added","https://github.com/kreier/asa/commit/5d7cb046dbb4e76381c18d5355a07a0ff33ab7df",5
"[kreier/rfid] bug fix progress bar and nonworking .flush()","https://github.com/kreier/rfid/commit/2cf3ea23ce202a6f5117cb7b8667e4b0fb582ba4",7
"[kreier/407B] .flush() does not work and minor fixes","https://github.com/kreier/407B/commit/708639409d40ce62d004310cc95a6cc7ea7e6817",7
"[kreier/407B] Add files via upload","https://github.com/kreier/407B/commit/fd858ae6e9352243592d1ee4237c8792082d510b",4
"[kreier/aqi] infoboard for students","https://github.com/kreier/aqi/commit/e049e27dbb98c5fc04abc63f1a2383872386651e",3
"[kreier/aqi] overview and conversion of units","https://github.com/kreier/aqi/commit/e8930100d50e5330f448ecfe8362b58bb18f6289",5
"[kreier/asa] Instruction to successful BT remote control","https://github.com/kreier/asa/commit/43c3591152d42ed78b9f9b910a145e8e6ff0c73b",6
"[kreier/asa] BT controlled robot via with 3 speeds","https://github.com/kreier/asa/commit/afb5c07c90ca68e0d755e58c3584a9e93ce6553f",7
"[kreier/asa] analogWrite(128) is 50%","https://github.com/kreier/asa/commit/7d817e86e1c1154bd75829c0b798c273b7a1b2c6",4
"[kreier/asa] fixed - works with pin 8 on Leonardo and HC-05","https://github.com/kreier/asa/commit/34b5a92b3051b2794e7fdc43d12d82d4e64e260a",10
"[kreier/asa] SoftwareSerial needs pin 8","https://github.com/kreier/asa/commit/304dd60be18a0cfedab4b3e90e597376a88b4cdd",4
"[kreier/asa] works with HC-05 and Arduino Uno, not Leonardo ...","https://github.com/kreier/asa/commit/709fa31f9111f4be9b2ff612491fa4fb2448cf3d",9
"[kreier/asa] not yet working with Leonardo","https://github.com/kreier/asa/commit/e2b3847276e7a89b5fc2c94e71890a539362646a",5
"[kreier/asa] max speed only 50% (128)","https://github.com/kreier/asa/commit/cbb5ca71d1a399fc123af138012a8a32576f65c8",5
"[kreier/asa] pin assignment updated","https://github.com/kreier/asa/commit/5217dc7a2f63d558df1af25fac9dab9e5dc1f517",3
"[kreier/asa] Pin assignment","https://github.com/kreier/asa/commit/1226a2fe5bc2dfce6b92d41a212ca53bff6e1d1e",2
"[kreier/ultrasonic] Update README.md","https://github.com/kreier/ultrasonic/commit/5d94dfe8de9bcd0dc58b3cafe50e6bf8960bc88d",3
"[kreier/ultrasonic] restart after 2016-01-26","https://github.com/kreier/ultrasonic/commit/676dbd0acf8f3a630fbacf25cdce016e24fe1da9",5
"[kreier/ultrasonic] it works!","https://github.com/kreier/ultrasonic/commit/67767b4c2e7c23bd862e5a4a25391be75b93cffa",2
"[kreier/ultrasonic] created 2016-01-26","https://github.com/kreier/ultrasonic/commit/846aede3f17c42162df477fe5addaf1aae90187b",4
"[kreier/ultrasonic] created 2016-01-26","https://github.com/kreier/ultrasonic/commit/47dbf7ed3654eb0573c4f30b2e75ecc1cf4f4ec5",4
"[kreier/ultrasonic] created 2017-11-20","https://github.com/kreier/ultrasonic/commit/9ac4e0cd5c260c95d0b7bf2b10b53931b35c8202",4
"[kreier/ultrasonic] created 2015-10-21","https://github.com/kreier/ultrasonic/commit/0c5e05bdda5ea5bc0cd65ead668cecb1cf5a449d",4
"[kreier/ultrasonic] Create readme.md","https://github.com/kreier/ultrasonic/commit/3d67adeceac0c08f5f7c59ac1c6b65d92a35cba3",3
"[kreier/ultrasonic] Initial commit","https://github.com/kreier/ultrasonic/commit/802570bbf2d57b00d727c0d369285868e49901fb",2
"[kreier/aqi] Create readme.md","https://github.com/kreier/aqi/commit/ef97f6e1233aaaeb3e7efecb0a623b7b0cf56155",3
"[kreier/407B] sensors and maps integraded","https://github.com/kreier/407B/commit/1c21cf8953e097eca2ad29239f04a45bb040b746",4
"[kreier/407B] Add files via upload","https://github.com/kreier/407B/commit/54f21473a158c2f39ef117652ca7e5cc570bb1ce",4
"[kreier/407B] Create readme.md","https://github.com/kreier/407B/commit/79cefc3d0f19498943e195c6f6033f63957ca955",3
"[kreier/407B] sensors integraded","https://github.com/kreier/407B/commit/6930da99c5822f2505132779b25e58a0c276ee0f",2
"[kreier/407B] Create readme.md","https://github.com/kreier/407B/commit/a796d36b1c59ad6df0962f1d0e969fe2bfe2eb61",3
"[kreier/407B] progress bar and uptime","https://github.com/kreier/407B/commit/965950dc2b26bebbdbfca06f5693ec10e364a1ba",4
"[kreier/rfid] progress bar added","https://github.com/kreier/rfid/commit/5a3786d9c5548ef0e8164d9712123e9168aeb722",3
"[kreier/407B] created 2016-01-26 for NaWi AG at Eichenschule Scheessel","https://github.com/kreier/407B/commit/a747a433a875a93e8f39332a7d3998580ea96a4d",10
"[kreier/407B] created 2016-01-26 in Hofkoh for NaWi-AG in grade 4 & 5 at the Eichenschule","https://github.com/kreier/407B/commit/0b75d533b7ca888bb04ae571f71d71e9bae2dcdf",16
"[kreier/aqi] Create readme.md","https://github.com/kreier/aqi/commit/35cbae0937df06e5f4a98935ecd343caf1d9d5e4",3
"[kreier/aqi] Add files via upload","https://github.com/kreier/aqi/commit/363dc6d3571b8f0b63599ac1fba91e2a230d4f9f",4
"[kreier/aqi] Create readme.md","https://github.com/kreier/aqi/commit/9810a24ac65e4d274bebc4c73e16ca3dca03f6db",3
"[kreier/aqi] included QR code as picture","https://github.com/kreier/aqi/commit/d90400bd7758835b0cfaf3efff169315ddbece64",5
"[kreier/aqi] Add files via upload","https://github.com/kreier/aqi/commit/c3ef6d46311e3ceb3caa34a522f454be301dbf71",4
"[kreier/aqi] map data included","https://github.com/kreier/aqi/commit/63fb74a48b9a1d47362937b1e578d93c72e3247d",3
"[kreier/aqi] Update readme.md","https://github.com/kreier/aqi/commit/2673a7cb8d2aebc194d57cb9a90921c79bb12c06",3
"[kreier/aqi] Add files via upload","https://github.com/kreier/aqi/commit/891fc0e9065dc7ce28e8ac146e5b72b25f6a4bdb",4
"[kreier/aqi] Add files via upload","https://github.com/kreier/aqi/commit/dbb7c23c7b46176a7cffe340849e95adef546580",4
"[kreier/aqi] Add files via upload","https://github.com/kreier/aqi/commit/5cf360bc7006b2e44dc65b0efbb8164ed3e6d714",4
"[kreier/aqi] Update readme.md","https://github.com/kreier/aqi/commit/fab25d96f048fd46804860431014d418bde8a468",3
"[kreier/aqi] Create readme.md","https://github.com/kreier/aqi/commit/727e7eb08188d27e2c4e701ecef4356842e0803b",3
"[kreier/aqi] Update README.md","https://github.com/kreier/aqi/commit/0bc515cc9fd8ecb6cac796c56567edb5115023a9",3
